EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
131695,COOK CO.,ORLAND PARK,08/04/2008,1859,Tornado, ,EF0,0,0,30000,0,IL,CST-6, ,22322,C,31,LOT,0,0,NWS Storm Survey, ,0.3,30,1,NE,1,NE,ORLAND PARK,08/04/2008,1900,41.6441,-87.8517,41.6419,-87.8467,"A tornado touched down along the south side of 135th Street, one block east of LaGrange Road.  It moved southeast through the neighborhood along Howe Drive snapping off numerous tree tops, downing three or four large trees, blowing down a fence, sending a gazebo swirling 30 feet into the air before depositing it in a neighbor's yard and damaging a roof on an auto shop along Southwest Highway.  A car was also damaged by a falling tree limb.  At this point, the weakening tornado was wiped out by a microburst as it crossed the railroad trucks just east of Southwest Highway about a quarter mile south of 135th Street.","A powerful line of thunderstorms moved across northern Illinois during the evening hours of August 4th.  Widespread and significant wind damage was reported along with several brief tornadoes on the leading edge of this line of storms.  Close to 550,000 customers lost power during these thunderstorms.  In the City of Chicago, more than 4,400 trees suffered some amount of damage, 161 light poles were damaged and 252 power lines were blown down.",75
147566,ADAMS CO.,LIBERTY,12/27/2008,1030,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,25260,C,1,LSX,0,0,NWS Storm Survey, ,0.93,50,3,NW,3,NNW,LIBERTY,12/27/2008,1033,39.908,-91.1333,39.9138,-91.1174,"A tornado touched down in an open field west of Illinois Route 104.  It damaged several trees in this location.  The tornado travelled to the east northeast.  It damaged the roof of one home just east of Illinois Route 104.  It then destroyed a large barn just south of County Road 1050N.  The debris field extended for a mile to the north northeast of the barn.","A strong cold front moved through the region...triggering showers and thunderstorms. Some of the thunderstorms became severe with large hail, damaging winds, tornadoes and flash flooding reported.",76
147568,ADAMS CO.,LIBERTY,12/27/2008,1033,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,25260,C,1,LSX,0,0,NWS Storm Survey, ,0.73,30,3,NNE,3,NNE,LIBERTY,12/27/2008,1035,39.9078,-91.0804,39.913,-91.0686,"A tornado touched down just west of County Road 2250th Street, north of N1025th Avenue. It damaged a machine shed and a mobile home in this location.  It travelled to the northeast and caused some additional tree damage before lifting and dissipating.","A strong cold front moved through the region...triggering showers and thunderstorms. Some of the thunderstorms became severe with large hail, damaging winds, tornadoes and flash flooding reported.",77
144059,MCDONOUGH CO.,NEW PHILADELPHIA,12/27/2008,1120,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,24758,C,109,DVN,0,0,Public, ,0.3,50,0,E,1,ENE,NEW PHILADELPHIA,12/27/2008,1121,40.48,-90.4643,40.4833,-90.4595,"A brief tornado touchdown occurred at about 1120 am CST 1/3 mile east of New Philadelphia near Highway 95. The EF0 tornado, about 50 yards in width, struck a garage tearing the roof off and blowing the back of the garage away. The debris littered a nearby field for up to 1/3 mile from where the garage had been. A person in the garage at the time was not injured, but described being blasted with a terrific wind filled with grass and leaves. The person also stated the event was over as fast as it had started. The temperature at the time of the tornado was 61F which was unseasonably warm for the end of December. Winds were estimated at 80 mph.","Strong low pressure tracked from Oklahoma to northern Illinois on December 27, 2008. Unseasonably warm moist air flowing northward ahead of the low, combined with a strong cold front approaching from the west, triggered isolated severe thunderstorms in western Illinois.|These storms formed during the morning hours while temperatures were in the lower 60s. Near Carthage, power poles were snapped and half of a barn roof was blown off. Near New Philadelphia, an EF0 tornado with winds estimated at 80 mph, briefly touched down. A garage was destroyed with the debris field extending about a third of a mile.",78
161770,JERSEY CO.,ROSEDALE,03/08/2009,956,Tornado, ,EF2,0,0,0,0,IL,CST-6, ,27122,C,83,LSX,0,0,NWS Storm Survey, ,0.98,100,2,NW,1,NNW,ROSEDALE,03/08/2009,957,39.0433,-90.574,39.0467,-90.5568,"The tornado touched down along the eastern shore of the Illinois River in the Hadley Landing Public Access Area.  Two cabins sustained minor roof and siding damage while a third cabin sustained severe damage.  A fourth cabin was totally destroyed.  Numerous large trees were also severed or snapped off near the base of the trunk just east of the cabin.  Debris from the destroyed cabin extended over 300 yards to the east northeast.  The damage over this area was rated low end EF2.  The tornado travelled northeastward and caused additional tree damage in the flood plain.  The tornado approached the intersection of Illinois Route 100 and Coon Creek Road.  A farmstead at this location sustained varying degrees of damage.  One machine shed sustained roof and side damage while a small garage was totally destroyed.  The farm home sustained minor roof damage before the tornado lifted and dissipated.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",79
161772,JERSEY CO.,ROSEDALE,03/08/2009,957,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27122,C,83,LSX,0,0,NWS Storm Survey, ,3.67,40,1,N,2,SSE,FIELDON,03/08/2009,1001,39.0458,-90.5486,39.0757,-90.4921,"A tornado touched down about a quarter of a mile north of Rosedale.  The roof of a machine shed was lifted off and tossed 50 to 75 yards to the north northeast.  The tornado then skipped along and north of Fieldon Rosedale Road.  There was mainly large limb and isolated tree damage along this path.  One area of large tree damage was located southwest of the intersection of Fieldon Rosedale Road and Otter Creek Road.  A water pump house was nearly destroyed at this location before the tornado lifted and dissipated.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",80
161768,GREENE CO.,ATHENSVILLE,03/08/2009,1010,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,27122,C,61,LSX,0,0,NWS Storm Survey, ,4.81,352,5,WNW,4,N,ATHENSVILLE,03/08/2009,1017,39.4797,-90.2628,39.5103,-90.1817,"The tornado touched down on County Road 51, about three quarters of a mile west southwest of the intersection of Roodhouse Road and 2000E.  A large machine shed was totally destroyed at this location.  The tornado travelled northeast damaging a number of large trees between CR 51 and 2000E.  The tornado crossed 2000E and damaged a large number of trees east of 2000E.  The damage width at this location was two tenths of a mile.  Further to the northeast, the tornado damaged a church at the intersection of Roodhouse Road and County Road 2075E.  The entire church was displaced about 10 feet.  A machine shed south of the church was destroyed with debris extending to the north towards the church.  Many trees were damaged in this area.  The tornado crossed Roodhouse Road and travelled just south of a farmstead on CR 2100E.  There was minor shingle damage to the home, one machine shed was damaged.  A second farm sustained damage on CR 2600N, about a quarter of a mile west of Illinois Route 267.  At this location, one barn and three machine sheds sustained severe damage while parts of the roof and sides of the farm house were uplifted and displaced to the east.  The damage path width was a tenth of a mile at this location.  Debris from these structures were tossed over 120 yards to the east.  The tornado crossed Illinois Route 267 and travelled over an open field then crossed CR 298 where tree damage occurred.  The tornado severely damaged a large section of mature pine trees just south of CR 304 and CR 2700N in an open field before it lifted and dissipated.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",81
159920,RANDOLPH CO.,PRAIRIE,03/08/2009,1025,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,27122,C,157,LSX,0,0,NWS Storm Survey, ,0.79,75,1,SSW,1,SE,PRAIRIE,03/08/2009,1026,38.169,-89.956,38.172,-89.942,"A tornado touched down just southwest of Prairie.  As it travelled to the east northeast it damaged 3 homes on Richfield Road. Two of the homes sustained minor roof damage and the other had a portion of its roof removed. The tornado lifted and dissipated just northeast of Prairie.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",82
159921,RANDOLPH CO.,GRIGGS,03/08/2009,1027,Tornado, ,EF1,0,1,0,0,IL,CST-6, ,27122,C,157,LSX,0,0,NWS Storm Survey, ,2.35,100,2,S,1,WNW,BALDWIN,03/08/2009,1030,38.175,-89.904,38.186,-89.863,"A tornado touched down one mile south of Grigg and travelled to the northeast.  It destroyed 2 mobile homes and snapped numerous trees along its path.  The tornado then caused major damage to the second floor of the two-story Kaskaskia River Hotel before lifting and dissipating one mile west of Baldwin.  One of the mobile homes was occupied.  The man sustained minor injuries from the tornado.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",83
162019,MACOUPIN CO.,ENOS,03/08/2009,1030,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,27122,C,117,LSX,0,0,NWS Storm Survey, ,4.21,75,3,E,2,N,CARLINVILLE,03/08/2009,1035,39.2751,-89.948,39.3036,-89.8785,"A tornado touched down about 3.5 miles west of Carlinville.  It destroyed a lumber shed, caused minor damage to a nearby home and two grain bins sustained serious damage.  Also, a small shed and outbuilding were destroyed.  The tornado travelled to the northeast causing tree damage and knocked over two more grain bins.  The tornado finally lifted and dissipated near Route 4 about 1.5 miles north of Carlinville.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",84
157470,SANGAMON CO.,PROUTY,03/08/2009,1032,Tornado, ,EF1,0,2,610000,0,IL,CST-6, ,26878,C,167,ILX,0,0,NWS Storm Survey, ,5.13,200,1,SSW,2,S,BATES,03/08/2009,1037,39.6511,-89.9269,39.6966,-89.8507,"The tornado initially touched down in a field 6 miles southwest of Loami, then tracked northeastward and dissipated about 1 mile north of Loami.  Several houses were damaged and numerous sheds and outbuildings were destroyed along the path of the tornado.  Considerable tree damage was also observed.  Two people were injured, including a woman who was struck by flying debris in her home and a man who was inside his barn when it collapsed.","A cold front raced through the region during the afternoon of March 8th, producing strong to severe thunderstorms.  The storms spawned three tornadoes across central and southeast Illinois, as well as numerous reports of wind damage.",85
159922,RANDOLPH CO.,BALDWIN,03/08/2009,1033,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27122,C,157,LSX,0,0,NWS Storm Survey, ,3.58,50,2,ENE,2,NE,HOUSTON,03/08/2009,1037,38.189,-89.816,38.198,-89.751,"A tornado touched down 2 miles east northeast of Baldwin and travelled to the northeast.  It removed the roof from a cinder block outbuilding and tossed it across Doza Creek Road.  Also, several trees and branches were snapped along its path.  It lifted and dissipated 4 miles west southwest of Tilden.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",86
161009,WASHINGTON CO.,MC KINLEY,03/08/2009,1046,Tornado, ,EF2,0,0,0,0,IL,CST-6, ,27122,C,189,LSX,0,0,NWS Storm Survey, ,4.29,200,3,WNW,1,W,OAKDALE,03/08/2009,1051,38.25,-89.597,38.267,-89.521,"A tornado touched down 5.5 miles west southwest of Oakdale and travelled to the northeast.  A house on County Highway 29 sustained moderate damage with 4 windows blown out, a wall was buckled in, and siding and shingles were blown off.  At this location it also overturned and destroyed a camper and the back end of a machine shed was torn off.  Further down the road, a silo and two sheds were blown down.  The falling silo hit two cows, killing one of them.  The tornado then snapped off 2 large double-poled wooden high tension towers at the base.  Also, it destroyed several pole sheds with the debris scattered hundreds of yards and snapped off numerous trees.  On another farmstead, a brand new garage was destroyed and the home sustained minimal roof and siding damage before the tornado lifted and dissipated about a mile west of Oakdale.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",87
161010,WASHINGTON CO.,CORDES,03/08/2009,1056,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27122,C,189,LSX,0,0,NWS Storm Survey, ,2.33,50,3,SE,4,NW,POSEN,03/08/2009,1058,38.267,-89.417,38.284,-89.38,"A tornado touched down 2.5 miles west southwest of the entrance to the Washington County Conservation Area on Illinois Route 127 and travelled to the northeast.  It snapped off numerous trees and branches before lifting and dissipating four tenths of a mile north of the conservation area entrance.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",88
161761,WASHINGTON CO.,BEAUCOUP,03/08/2009,1101,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27122,C,189,LSX,0,0,Trained Spotter, ,1.42,40,4,SSW,3,S,BEAUCOUP,03/08/2009,1102,38.303,-89.331,38.306,-89.305,"A tornado touched down about 3.5 miles south southwest of Beaucoup and travelled to the northeast.  It blew down several trees and snapped numerous tree limbs along its path before lifting and dissipating about 3 miles south of Beaucoup.","A strong cold front moved through the region triggering showers and thunderstorms. Damaging winds, large hail and tornadoes were reported with the storms.",89
158588,JEFFERSON CO.,TEXICO,03/08/2009,1127,Tornado, ,EF1,0,0,60000,0,IL,CST-6, ,26512,C,81,PAH,0,0,NWS Storm Survey, ,2.27,150,2,E,0,S,DIVIDE,03/08/2009,1130,38.4328,-88.8674,38.4476,-88.8299,"The roof was partially blown off a school. At several properties, large and small equipment sheds were destroyed. Shingle and siding damage occurred at several homes. Trees were topped and uprooted. Carports were knocked over. Peak winds were estimated at 95 mph.","A strong 500 mb shortwave moved rapidly northeast from the Plains during the day. The shortwave became a closed low over the Great Lakes region by the evening hours. In the lower levels, a strong southwest 850 mb jet from 60 to 65 knots shifted east from the Ozarks across southern Illinois. These features provided sufficient shear and instability for a significant tornado.",90
158590,JEFFERSON CO.,STRATTON,03/08/2009,1134,Tornado, ,EF0,0,0,12000,0,IL,CST-6, ,26512,C,81,PAH,0,0,NWS Storm Survey, ,3.61,100,2,W,1,E,SHIELDS,03/08/2009,1138,38.4453,-88.7568,38.4713,-88.699,"Large tree limbs were broken. Four power poles were knocked over. Peak winds were estimated near 85 mph. The tornado continued into Wayne County.","A strong 500 mb shortwave moved rapidly northeast from the Plains during the day. The shortwave became a closed low over the Great Lakes region by the evening hours. In the lower levels, a strong southwest 850 mb jet from 60 to 65 knots shifted east from the Ozarks across southern Illinois. These features provided sufficient shear and instability for a significant tornado.",91
158591,WAYNE CO.,ORCHARDVILLE,03/08/2009,1138,Tornado, ,EF0,0,0,80000,0,IL,CST-6, ,26512,C,191,PAH,0,0,NWS Storm Survey, ,0.63,100,3,SW,3,SW,ORCHARDVILLE,03/08/2009,1139,38.4713,-88.699,38.475,-88.6883,"The tornado continued from Jefferson County just a short distance into Wayne County. A grain bin was thrown about 100 yards. A storage bin was toppled. A farm auger was knocked over. Metal decking or shingles were stripped off barns. There was shingle and siding damage to homes. Peak winds were estimated near 85 mph.","A strong 500 mb shortwave moved rapidly northeast from the Plains during the day. The shortwave became a closed low over the Great Lakes region by the evening hours. In the lower levels, a strong southwest 850 mb jet from 60 to 65 knots shifted east from the Ozarks across southern Illinois. These features provided sufficient shear and instability for a significant tornado.",92
155065,WAYNE CO.,WAYNE CITY,03/08/2009,1142,Tornado, ,EF1,0,1,40000,0,IL,CST-6, ,26512,C,191,PAH,0,0,NWS Storm Survey, ,14.44,50,5,NNE,5,NE,CISNE,03/08/2009,1156,38.4169,-88.5447,38.5712,-88.3646,"Intermittent damage was observed along the path of this tornado, which contained peak winds near 100 mph. Most of the damage was tree damage. Some trees were snapped and uprooted. Two structures were damaged, including a mobile home that was not tied down. The mobile home was rolled while a man was inside. He suffered broken ribs. The other damaged structure was a 40-by-60 foot storage shed. About one third of the shed was blown over a storage barn into a house, causing significant damage to the house. Debris was blown into a field across the street. A power pole was blown down. The tornado was witnessed about four miles north of Sims in the middle of a field. It was described as a black rotating cloud.","A strong 500 mb shortwave moved rapidly northeast from the Plains during the day. The shortwave became a closed low over the Great Lakes region by the evening hours. In the lower levels, a strong southwest 850 mb jet from 60 to 65 knots shifted east from the Ozarks across southern Illinois. These features provided sufficient shear and instability for a significant tornado.",93
155066,WAYNE CO.,ENTERPRISE,03/08/2009,1158,Tornado, ,EF2,0,0,90000,0,IL,CST-6, ,26512,C,191,PAH,0,0,NWS Storm Survey, ,4.73,100,3,N,3,W,WYNOOSE,03/08/2009,1203,38.5634,-88.35,38.6,-88.2759,"Several structures were damaged. Half of the roof was blown off one house. A well-built storage barn was blown into another house. Debris was blown several hundred yards. Debris from a house impacted a second house 250 yards away. The second house had only minor structural damage. A large metal barn partially caved in when a small grain elevator blew onto it. Peak winds were estimated near 122 mph. The tornado crossed into Clay County.","A strong 500 mb shortwave moved rapidly northeast from the Plains during the day. The shortwave became a closed low over the Great Lakes region by the evening hours. In the lower levels, a strong southwest 850 mb jet from 60 to 65 knots shifted east from the Ozarks across southern Illinois. These features provided sufficient shear and instability for a significant tornado.",94
159181,LIVINGSTON CO.,ROOKS CREEK,03/08/2009,1201,Tornado, ,EF0,0,0,20000,0,IL,CST-6, ,27115,C,105,LOT,0,0,NWS Storm Survey, ,0.5,100,3,SW,3,SSW,ROOKS CREEK,03/08/2009,1202,40.8437,-88.7145,40.8448,-88.7051,"An EF0 tornado touched down on county road 1500N between 1100E and 1200E.  A detached garage was destroyed at this location and the debris was deposited in a field to the northeast.  A hay barn at this same location suffered little damage although a trailer camper parked inside the barn was pushed through the wooden front door by straight line winds which were funneled through the open back of the barn.","Strong to severe thunderstorms moved across northern Illinois during the morning and afternoon hours of March 8th.  Heavy rain and flooding were also reported.",95
157471,CLAY CO.,CAMP TRAVIS,03/08/2009,1203,Tornado, ,EF0,0,0,20000,0,IL,CST-6, ,26878,C,25,ILX,0,0,NWS Storm Survey, ,0.91,75,6,SSE,6,SE,CAMP TRAVIS,03/08/2009,1204,38.6,-88.2759,38.6091,-88.2636,"The tornado initially touched down in the National Weather Service Paducah County Warning Area (CWA) in Wayne County at 11:58 AM CST.  It then tracked northeastward and crossed into southern Clay County at 12:03 PM CST.  The tornado quickly dissipated by 12:04 PM CST 7.3 miles southeast of Clay City.  One home experienced minor damage and numerous trees were blown down.","A cold front raced through the region during the afternoon of March 8th, producing strong to severe thunderstorms.  The storms spawned three tornadoes across central and southeast Illinois, as well as numerous reports of wind damage.",96
157472,LAWRENCE CO.,LAWRENCEVILLE ARPT,03/08/2009,1243,Tornado, ,EF1,0,1,305000,0,IL,CST-6, ,26878,C,101,ILX,0,0,NWS Storm Survey, ,4.24,100,1,E,1,SE,RUSSELLVILLE,03/08/2009,1248,38.7722,-87.5824,38.8039,-87.5149,"The tornado initially touched down 1 mile northeast of the Lawrenceville Airport, then tracked northeastward to 1 mile southeast of Russellville at the Wabash River.  The tornado then crossed the Wabash River into Knox County Indiana.  Twenty irrigation units were destroyed along the path of the tornado.  Numerous grain bins, machine sheds and pole barns were severely damaged as well.  In addition, one home experienced moderate damage. One man sustained minor injuries from flying debris.","A cold front raced through the region during the afternoon of March 8th, producing strong to severe thunderstorms.  The storms spawned three tornadoes across central and southeast Illinois, as well as numerous reports of wind damage.",97
159183,KANKAKEE CO.,ST GEORGE,03/08/2009,1256,Tornado, ,EF1,0,0,40000,0,IL,CST-6, ,27115,C,91,LOT,0,0,NWS Storm Survey, ,0.74,80,2,ESE,1,WSW,YEAGER,03/08/2009,1258,41.1912,-87.7357,41.1964,-87.7232,"An EF1 tornado touched down near the intersection of county roads 5000N and 7500E.  On the southwest corner of this intersection, a detached garage and steel shed were destroyed.  A two foot diameter tree was snapped at the base and several other trees had large branches broken off.  Debris from this location was lifted and carried approximately 100 yards into the field across the road.  The tornado also damaged property on the northeast corner of the intersection.  A corn crib and a shed which served as a blacksmith forge were both destroyed.  Debris from these buildings was scattered to the northeast in a narrow path approximately 800 yards long.  Corn stalks in a field to the northeast appeared to have been flattened and twisted by this tornado.","Strong to severe thunderstorms moved across northern Illinois during the morning and afternoon hours of March 8th.  Heavy rain and flooding were also reported.",98
159192,KANKAKEE CO.,WHITAKER,03/08/2009,1300,Tornado, ,EF1,0,0,30000,0,IL,CST-6, ,27115,C,91,LOT,0,0,NWS Storm Survey, ,0.51,120,2,ESE,2,WNW,GRANT PARK,03/08/2009,1301,41.2359,-87.6948,41.2386,-87.6857,"A tornado touched down at a farm about one half mile east of the intersection of county roads 8000N and 9000E.  Two barns at this location lost part of their roof.  Another garage and another steel building were completely destroyed.  Debris from this location was lifted and deposited in a field and treeline approximately 400 yards to the northeast.","Strong to severe thunderstorms moved across northern Illinois during the morning and afternoon hours of March 8th.  Heavy rain and flooding were also reported.",99
164151,JACKSON CO.,SATO,05/08/2009,1030,Tornado, ,EF1,0,0,80000,0,IL,CST-6, ,27278,C,77,PAH,0,0,NWS Storm Survey, ,3.11,100,2,E,2,NNW,VERGENNES,05/08/2009,1034,37.903,-89.3937,37.9263,-89.3449,"Dozens of large trees were snapped or uprooted. Structural damage occurred to two barns, mainly in the form of roof damage. Power poles were blown over, and one pole snapped. Houses received minor shingle damage. Peak winds were estimated near 95 mph.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",100
172534,JACKSON CO.,RADDLE,05/08/2009,1032,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27278,C,77,PAH,0,0,Law Enforcement, ,0.36,30,1,SSW,1,SSW,RADDLE,05/08/2009,1033,37.7531,-89.5942,37.7562,-89.5889,"The reported tornado briefly touched down in a field and caused no known damage.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",101
164152,JACKSON CO.,ELKVILLE,05/08/2009,1212,Tornado, ,EF0,0,0,10000,0,IL,CST-6, ,27278,C,77,PAH,0,0,Newspaper, ,0.14,40,4,S,0,SSE,WARD,05/08/2009,1213,37.8421,-89.23,37.8434,-89.228,"Damage was reported at a coal company, where an office trailer was blown off its foundation. There were several eyewitness accounts of a tornado. Peak winds were estimated near 70 mph.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",102
164157,FRANKLIN CO.,ROYALTON,05/08/2009,1218,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,27278,C,55,PAH,0,0,Emergency Manager, ,0.29,40,2,N,2,N,ROYALTON,05/08/2009,1219,37.8917,-89.12,37.8946,-89.1163,"This brief tornado was photographed by emergency management personnel. Leaves were observed in the rotation. No damage was located.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",103
164153,FRANKLIN CO.,THOMPSONVILLE,05/08/2009,1245,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,27278,C,55,PAH,0,0,NWS Storm Survey, ,2.41,150,2,SSW,2,NNW,KEGLEY,05/08/2009,1248,37.8963,-88.7778,37.8636,-88.762,"The tornado resulted in a swath of downed trees in rural areas. Peak winds were estimated near 90 mph. The tornado path continued into Williamson County.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",104
164154,WILLIAMSON CO.,CORINTH,05/08/2009,1248,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,27278,C,199,PAH,0,0,NWS Storm Survey, ,3.1,150,3,NNE,3,E,CORINTH,05/08/2009,1251,37.8636,-88.762,37.825,-88.7331,"The tornado continued into Williamson County from Franklin County. There was a swath of downed trees in rural areas. Peak winds around 90 mph occurred in the Franklin County portion of the track.","A mature, very intense derecho moved rapidly east along a stationary front across the Mid Mississippi Valley into the Lower Ohio Valley. With a very moist and unstable atmosphere, along with strongly veering winds aloft, embedded tornadic supercells were associated with the derecho. Widespread damaging winds were the primary impact. Nearly all the damage in southern Illinois was associated with the comma head at the northern end of the bow echo. Winds were measured slightly over 100 mph under the comma head as it passed through the Carbondale area. In addition to damaging winds, the slow-moving storm complex dumped very heavy rain that flooded roads.",105
170213,WARREN CO.,LITTLE YORK,05/08/2009,1914,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,28933,C,187,DVN,0,0,Trained Spotter, ,0.52,25,2,N,2,NNE,LITTLE YORK,05/08/2009,1915,41.05,-90.75,41.05,-90.74,"A brief tornado was observed for about one minute about 3 miles north of Little York, Illinois around 815 pm on May 8th.","A cold front moved across parts of eastern Iowa and northwest Illinois during the evening of May 8th sparking some showers and thunderstorms.|Some of the storms were severe, producing wind gusts over 58 mph, quarter-sized hail, and a tornado.",106
170836,MACOUPIN CO.,GILLESPIE,05/13/2009,2238,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,29100,C,117,LSX,0,0,NWS Storm Survey, ,1.65,40,1,W,0,SE,GILLESPIE,05/13/2009,2240,39.1306,-89.8571,39.128,-89.8264,"The damage west of and in the city limits of Gillespie, Illinois was caused by downburst winds and one small tornado.  The survey of the damage indicated an intermittent tornado track from 1.5 miles west of Gillespie to the west side of Gillespie at the High School.  Several homes and outbuidings were damaged along with a power pole.  The tornado was 30 to 40 yards wide and traveled adjacent to Illinois Route 16 towards Gillespie.  A building on the high school campus lost its roof and the damage was rated EF0 on the Enhanced Fujita Scale. Then the tornado lifted and dissipated.","A strong cold front moved south across the region, triggering strong to severe thunderstorms. Several tornadoes were reported, as well as large hail and damaging winds.",107
169110,CHRISTIAN CO.,ROSAMOND,05/13/2009,2304,Tornado, ,EF1,0,0,50000,0,IL,CST-6, ,28764,C,21,ILX,0,0,NWS Storm Survey, ,0.81,60,1,NNE,2,NE,ROSAMOND,05/13/2009,2305,39.3968,-89.1562,39.4003,-89.1417,"A tornado briefly touched down 4 miles west of Pana, then tracked northeastward to 3 miles west-northwest of Pana before dissipating.  A pole barn was severely damaged and some minor roof damage occurred to a house.  In addition, several tree tops were sheared off.","An impressive upper-level wave tracking across the Northern Plains helped push a strong cold front toward the Mississippi River by the evening of May 13th.  An increasingly unstable and sheared airmass across central Illinois allowed severe thunderstorms to develop in advance of the front.  Widespread wind damage occurred with the storms, with 4 tornadoes touching down around the area as well. The thunderstorms also produced torrential rainfall, with widespread 2 to 4 inch amounts reported. This produced flash flooding in much of central and southeast Illinois from the evening of the 13th until the morning of the 14th.",108
