State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Illinois,Adams,17,1,3/1/2025,36,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/2/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/3/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/4/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/5/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/6/2025,37,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/7/2025,35,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/8/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/9/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/10/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/11/2025,47,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/12/2025,48,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/13/2025,71,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/14/2025,49,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/15/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/16/2025,35,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/17/2025,43,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/18/2025,47,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/19/2025,41,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/20/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/21/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/22/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/23/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/24/2025,43,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/25/2025,43,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/26/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/27/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/28/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/29/2025,37,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/30/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,3/31/2025,41,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/1/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/2/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/4/2025,16,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/5/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/6/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/7/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/8/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/9/2025,41,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/10/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/11/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/12/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/13/2025,45,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/14/2025,36,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/15/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/16/2025,49,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/17/2025,47,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/18/2025,30,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/19/2025,26,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/20/2025,25,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/21/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/22/2025,43,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/23/2025,49,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/24/2025,48,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/25/2025,36,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/26/2025,41,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/27/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/28/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/29/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,4/30/2025,26,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/1/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/2/2025,35,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/3/2025,32,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/4/2025,36,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/5/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/6/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/7/2025,46,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/8/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/9/2025,49,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/10/2025,71,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/11/2025,51,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/12/2025,50,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/13/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/14/2025,46,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/15/2025,58,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/16/2025,51,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/17/2025,28,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/18/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/19/2025,33,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/20/2025,37,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/21/2025,33,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/22/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/23/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/24/2025,45,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/25/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/26/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/27/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/28/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/29/2025,41,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/30/2025,67,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,5/31/2025,49,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/1/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/2/2025,54,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/3/2025,37,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/4/2025,35,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/5/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/6/2025,67,Moderate,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/7/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/8/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/9/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/10/2025,44,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/11/2025,45,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/12/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/13/2025,28,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/14/2025,38,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/15/2025,40,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/16/2025,34,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/17/2025,39,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/18/2025,32,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/19/2025,48,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/20/2025,29,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/21/2025,29,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/22/2025,25,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/23/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/24/2025,31,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/25/2025,30,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/26/2025,32,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/27/2025,37,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/28/2025,42,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/29/2025,28,Good,Ozone,17-001-0007,1
Illinois,Adams,17,1,6/30/2025,31,Good,Ozone,17-001-0007,1
Illinois,Champaign,17,19,1/1/2025,26,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/2/2025,28,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/3/2025,23,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/4/2025,23,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/5/2025,23,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/6/2025,21,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/7/2025,36,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/8/2025,46,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/9/2025,59,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/10/2025,71,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/11/2025,52,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/12/2025,48,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/13/2025,32,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/14/2025,32,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/15/2025,54,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/16/2025,51,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/17/2025,42,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/18/2025,28,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/19/2025,27,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/20/2025,31,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/21/2025,28,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/22/2025,31,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/23/2025,42,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/24/2025,42,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/25/2025,48,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/26/2025,27,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/27/2025,31,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/28/2025,33,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/29/2025,32,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,1/30/2025,39,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,1/31/2025,28,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/1/2025,31,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/2/2025,53,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/3/2025,49,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/4/2025,29,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/5/2025,48,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/6/2025,39,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/7/2025,29,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/8/2025,43,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/9/2025,51,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/10/2025,33,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/11/2025,45,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/12/2025,60,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/13/2025,48,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/14/2025,34,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/15/2025,57,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/16/2025,37,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/17/2025,32,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/18/2025,29,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/19/2025,30,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/20/2025,26,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,2/21/2025,38,Good,PM2.5,17-019-1001,2
Illinois,Champaign,17,19,2/22/2025,56,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/23/2025,52,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/24/2025,51,Moderate,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/25/2025,43,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/26/2025,43,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/27/2025,44,Good,PM2.5,17-019-0006,2
Illinois,Champaign,17,19,2/28/2025,41,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,3/1/2025,36,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/2/2025,38,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/3/2025,37,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/4/2025,40,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/5/2025,32,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,3/6/2025,37,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/7/2025,34,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/8/2025,42,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/9/2025,44,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/10/2025,52,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/11/2025,55,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/12/2025,52,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/13/2025,64,Moderate,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/14/2025,63,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/15/2025,137,Unhealthy for Sensitive Groups,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/16/2025,27,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/17/2025,34,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/18/2025,47,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/19/2025,39,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/20/2025,37,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/21/2025,43,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/22/2025,42,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/23/2025,40,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/24/2025,40,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/25/2025,39,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/26/2025,44,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,3/27/2025,43,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,3/28/2025,44,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/29/2025,52,Moderate,PM2.5,17-019-1001,3
Illinois,Champaign,17,19,3/30/2025,35,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,3/31/2025,37,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/1/2025,39,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/2/2025,33,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/3/2025,27,Good,Ozone,17-019-1001,2
Illinois,Champaign,17,19,4/4/2025,41,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/5/2025,33,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/6/2025,41,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/7/2025,44,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/8/2025,42,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/9/2025,37,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/10/2025,55,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/11/2025,51,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/12/2025,54,Moderate,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/13/2025,47,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/14/2025,36,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/15/2025,38,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/16/2025,44,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/17/2025,44,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/18/2025,61,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/19/2025,53,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/20/2025,43,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/21/2025,36,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/22/2025,45,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/23/2025,61,Moderate,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/24/2025,71,Moderate,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/25/2025,43,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/26/2025,40,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/27/2025,46,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/28/2025,42,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,4/29/2025,36,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,4/30/2025,30,Good,Ozone,17-019-1001,3
Illinois,Champaign,17,19,5/1/2025,31,Good,PM2.5,17-019-1001,3
Illinois,Champaign,17,19,5/2/2025,40,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/3/2025,33,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/4/2025,31,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/5/2025,31,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,5/6/2025,47,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,5/7/2025,50,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/8/2025,38,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/9/2025,47,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/10/2025,67,Moderate,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/11/2025,54,Moderate,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/12/2025,37,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/13/2025,38,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/14/2025,49,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/15/2025,61,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,5/16/2025,54,Moderate,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/17/2025,30,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/18/2025,36,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/19/2025,42,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/20/2025,34,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/21/2025,21,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/22/2025,28,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/23/2025,41,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/24/2025,47,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/25/2025,36,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/26/2025,43,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/27/2025,40,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,5/28/2025,36,Good,PM2.5,17-019-1001,3
Illinois,Champaign,17,19,5/29/2025,54,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,5/30/2025,53,Moderate,PM2.5,17-019-1001,3
Illinois,Champaign,17,19,5/31/2025,58,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/1/2025,44,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/2/2025,54,Moderate,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/3/2025,65,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/4/2025,49,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/5/2025,69,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/6/2025,92,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/7/2025,81,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/8/2025,76,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/9/2025,69,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/10/2025,56,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/11/2025,90,Moderate,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/12/2025,97,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/13/2025,69,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/14/2025,47,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/15/2025,52,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/16/2025,48,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/17/2025,39,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/18/2025,37,Good,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/19/2025,46,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/20/2025,41,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/21/2025,55,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/22/2025,61,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/23/2025,60,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/24/2025,56,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/25/2025,52,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/26/2025,55,Moderate,PM2.5,17-019-0006,3
Illinois,Champaign,17,19,6/27/2025,39,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/28/2025,44,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/29/2025,44,Good,Ozone,17-019-0007,3
Illinois,Champaign,17,19,6/30/2025,37,Good,Ozone,17-019-0007,3
Illinois,Clark,17,23,1/1/2025,25,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/2/2025,26,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/3/2025,23,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/4/2025,21,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/5/2025,28,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/6/2025,28,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/7/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/8/2025,29,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/9/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/10/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/11/2025,34,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/12/2025,33,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/13/2025,29,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/14/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/15/2025,28,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/16/2025,32,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/17/2025,38,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/18/2025,32,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/19/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/20/2025,30,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/21/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/22/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/23/2025,25,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/24/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/25/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/26/2025,28,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/27/2025,32,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/28/2025,29,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/29/2025,33,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/30/2025,22,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,1/31/2025,29,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/1/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/2/2025,24,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/3/2025,43,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/4/2025,34,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/5/2025,21,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/6/2025,19,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/7/2025,30,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/8/2025,19,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/9/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/10/2025,31,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/11/2025,27,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/12/2025,23,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/13/2025,34,Good,Ozone,17-023-0001,1
Illinois,Clark,17,23,2/14/2025,32,Good,Ozone,17-023-0001,1
