,County,Year,FIPS,WBGT Days above 85,WBGT Hours above 85,WBGT Days above 90,WBGT Hours above 90,WBGT Av. 24h high JJA,WBGT Av. 24h low JJA
82,"Champaign County, IL",2017,17019.0,0,0,0,0,73.8899396650945,61.734290863873234
83,"Champaign County, IL",2018,17019.0,0,0,0,0,75.86543122848857,64.46181740855394
84,"Champaign County, IL",2019,17019.0,0,0,0,0,74.74856481556506,62.93290039643525
85,"Champaign County, IL",2020,17019.0,0,0,0,0,75.18054165634969,63.45276162606915
86,"Champaign County, IL",2021,17019.0,0,0,0,0,75.76606097370754,64.5337583950655
87,"Champaign County, IL",2022,17019.0,1,0,0,0,75.08016793561146,63.44790568831316
88,"Champaign County, IL",2023,17019.0,2,0,0,0,74.14479038316117,61.75698025325277
89,"Champaign County, IL",2024,17019.0,2,0,0,0,74.48426421437256,62.366116381373715
90,"Christian County, IL",2016,17021.0,2,5,0,0,77.09868166258308,66.16498834797949
91,"Christian County, IL",2017,17021.0,0,0,0,0,74.98911082717814,62.60559534938678
92,"Christian County, IL",2018,17021.0,0,0,0,0,76.71186354216738,65.45091480055514
93,"Christian County, IL",2019,17021.0,0,0,0,0,75.48601648089932,63.960620526098594
94,"Christian County, IL",2020,17021.0,0,0,0,0,76.09535823913247,64.26581532215569
95,"Christian County, IL",2021,17021.0,1,0,0,0,76.76358173896591,65.75993722180468
96,"Christian County, IL",2022,17021.0,2,0,0,0,76.14945012116716,64.53800274032646
97,"Christian County, IL",2023,17021.0,6,0,0,0,75.3042875095935,63.08482024799588
98,"Christian County, IL",2024,17021.0,2,0,0,0,75.7389974633837,64.03923819541805
99,"Clark County, IL",2016,17023.0,0,0,0,0,76.9419417052098,66.16928405411963
100,"Clark County, IL",2017,17023.0,0,0,0,0,74.51499560726553,62.812753292994195
101,"Clark County, IL",2018,17023.0,0,0,0,0,76.56421977917132,65.92364889702867
102,"Clark County, IL",2019,17023.0,0,0,0,0,75.35390178628145,64.26634407894637
103,"Clark County, IL",2020,17023.0,0,0,0,0,75.74139769036404,64.7153373610835
104,"Clark County, IL",2021,17023.0,0,0,0,0,76.59161747842421,65.99801042668655
105,"Clark County, IL",2022,17023.0,2,0,0,0,75.96183180207595,64.8943899139363
106,"Clark County, IL",2023,17023.0,3,0,0,0,74.93727491964603,63.48017655940018
107,"Clark County, IL",2024,17023.0,0,0,0,0,75.32537989477517,63.49254899529711
108,"Clay County, IL",2016,17025.0,1,2,0,0,77.98705645854365,67.85926431562517
109,"Clay County, IL",2017,17025.0,1,1,0,0,75.55277662756133,64.38667555513662
110,"Clay County, IL",2018,17025.0,0,0,0,0,77.38178288461565,67.02280652332934
111,"Clay County, IL",2019,17025.0,1,1,0,0,76.19632959965799,65.49203494946099
112,"Clay County, IL",2020,17025.0,1,1,0,0,76.61878413465612,66.09140092899054
113,"Clay County, IL",2021,17025.0,0,0,0,0,77.3328761830055,67.25185394124591
114,"Clay County, IL",2022,17025.0,4,0,0,0,76.99076549379173,66.22011299409478
115,"Clay County, IL",2023,17025.0,6,0,0,0,76.12199446385928,64.98558829323127
116,"Clay County, IL",2024,17025.0,0,0,0,0,76.36650363535307,65.11132930869981
117,"Clinton County, IL",2016,17027.0,3,6,0,0,78.44990838202048,68.61198734185251
118,"Clinton County, IL",2017,17027.0,1,2,0,0,76.02140072424265,65.17189004186656
119,"Clinton County, IL",2018,17027.0,0,0,0,0,77.60928163283424,67.78854318558743
120,"Clinton County, IL",2019,17027.0,1,1,0,0,76.50815083081191,66.33484257325826
121,"Clinton County, IL",2020,17027.0,1,1,0,0,77.02486742009054,66.88112255645794
122,"Clinton County, IL",2021,17027.0,0,0,0,0,77.49768931463593,67.9040627415468
123,"Clinton County, IL",2022,17027.0,4,0,0,0,77.5106823818298,67.11515464838995
124,"Clinton County, IL",2023,17027.0,9,0,0,0,76.7010388966362,65.93548027823692
125,"Clinton County, IL",2024,17027.0,2,0,0,0,76.94615775612534,66.31566235105286
126,"Coles County, IL",2016,17029.0,0,0,0,0,76.63706012603045,65.71163436002438
127,"Coles County, IL",2017,17029.0,0,0,0,0,74.40522155014482,62.40361031619139
128,"Coles County, IL",2018,17029.0,0,0,0,0,76.30441286613126,65.42898008526235
129,"Coles County, IL",2019,17029.0,0,0,0,0,75.09169411751084,63.80754683619033
130,"Coles County, IL",2020,17029.0,0,0,0,0,75.44071662824146,64.2264018048797
131,"Coles County, IL",2021,17029.0,0,0,0,0,76.37209596708153,65.67017787981905
132,"Coles County, IL",2022,17029.0,2,0,0,0,75.6780162046622,64.57528043459571
133,"Coles County, IL",2023,17029.0,4,0,0,0,74.72430257839636,62.93980633350929
134,"Coles County, IL",2024,17029.0,1,0,0,0,75.21231524629316,63.319248406181025
135,"Cook County, IL",2016,17031.0,0,0,0,0,73.61555512108711,63.68401916050528
136,"Cook County, IL",2017,17031.0,0,0,0,0,70.96801235624689,60.88794000900593
137,"Cook County, IL",2018,17031.0,0,0,0,0,73.13880326357436,63.236690412144256
138,"Cook County, IL",2019,17031.0,0,0,0,0,71.46069879280199,61.36225165621885
139,"Cook County, IL",2020,17031.0,0,0,0,0,73.44285228790761,63.366390342255116
140,"Cook County, IL",2021,17031.0,0,0,0,0,73.3452872505817,64.03233998800168
141,"Cook County, IL",2022,17031.0,0,0,0,0,72.06245655976095,62.02958752243984
142,"Cook County, IL",2023,17031.0,2,0,0,0,70.85659848875292,61.07331087217433
143,"Cook County, IL",2024,17031.0,1,0,0,0,72.35953751634925,62.4084701028372
144,"Crawford County, IL",2016,17033.0,1,1,0,0,77.56851063612947,67.03918602370113
145,"Crawford County, IL",2017,17033.0,0,0,0,0,74.98716638094301,63.49503940095085
146,"Crawford County, IL",2018,17033.0,0,0,0,0,77.04195601465689,66.52750811682057
147,"Crawford County, IL",2019,17033.0,0,0,0,0,75.83247780688899,64.78779064308159
148,"Crawford County, IL",2020,17033.0,0,0,0,0,76.24431477105908,65.40671742637284
149,"Crawford County, IL",2021,17033.0,0,0,0,0,77.0265178145375,66.50095308611476
150,"Crawford County, IL",2022,17033.0,3,0,0,0,76.48415277562704,65.42773943553281
151,"Crawford County, IL",2023,17033.0,3,0,0,0,75.53401258195431,64.15895232956595
152,"Crawford County, IL",2024,17033.0,0,0,0,0,75.84407240066584,64.08469150763558
153,"Cumberland County, IL",2016,17035.0,1,2,0,0,77.12265080129966,66.27285858673572
154,"Cumberland County, IL",2017,17035.0,1,2,0,0,74.82932268659172,62.90152063527516
155,"Cumberland County, IL",2018,17035.0,0,0,0,0,76.72116011573327,65.92879374399253
156,"Cumberland County, IL",2019,17035.0,0,0,0,0,75.47921360377526,64.39275198812514
157,"Cumberland County, IL",2020,17035.0,0,0,0,0,75.86281918838662,64.77912419287287
158,"Cumberland County, IL",2021,17035.0,1,0,0,0,76.78001256319034,66.14178191388903
159,"Cumberland County, IL",2022,17035.0,2,0,0,0,76.15355608953179,64.96332742331695
160,"Cumberland County, IL",2023,17035.0,4,0,0,0,75.1967079882653,63.5986272054355
161,"Cumberland County, IL",2024,17035.0,0,0,0,0,75.58112195588396,63.70038843192134
162,"Dekalb County, IL",2016,17037.0,0,0,0,0,74.240088884201,62.26376437326737
163,"Dekalb County, IL",2017,17037.0,0,0,0,0,71.78542998186512,59.31872725648508
164,"Dekalb County, IL",2018,17037.0,1,2,0,0,74.1728232894282,62.10394089162337
165,"Dekalb County, IL",2019,17037.0,1,1,0,0,72.95795769665317,60.88075969197942
166,"Dekalb County, IL",2020,17037.0,0,0,0,0,74.21905357836464,61.963870989884654
167,"Dekalb County, IL",2021,17037.0,0,0,0,0,74.35023835964144,62.88434168933973
168,"Dekalb County, IL",2022,17037.0,1,0,0,0,72.98876061640046,60.70652029564767
169,"Dekalb County, IL",2023,17037.0,2,0,0,0,72.33226051292492,60.072634826279184
170,"Dekalb County, IL",2024,17037.0,1,0,0,0,73.03362354831421,61.34091026544431
171,"Dewitt County, IL",2016,17039.0,1,2,0,0,76.19192024808082,64.97017793475823
172,"Dewitt County, IL",2017,17039.0,0,0,0,0,73.97985260082247,61.72734080620116
173,"Dewitt County, IL",2018,17039.0,0,0,0,0,75.96473427724281,64.3808273148992
174,"Dewitt County, IL",2019,17039.0,1,1,0,0,74.76439505259209,62.99163511387051
175,"Dewitt County, IL",2020,17039.0,0,0,0,0,75.3667919142782,63.6611370146827
176,"Dewitt County, IL",2021,17039.0,0,0,0,0,75.91674124952057,64.73469595723377
177,"Dewitt County, IL",2022,17039.0,1,0,0,0,75.158042363395,63.35052802493131
178,"Dewitt County, IL",2023,17039.0,3,2,0,0,74.28356892785406,61.94838391764971
179,"Dewitt County, IL",2024,17039.0,2,0,0,0,74.78053397276408,62.861885768486175
180,"Douglas County, IL",2016,17041.0,1,1,0,0,76.43044922386544,65.30685605438082
181,"Douglas County, IL",2017,17041.0,0,0,0,0,74.32862750575029,62.064125964757906
182,"Douglas County, IL",2018,17041.0,0,0,0,0,76.23201518642439,64.97507117740548
183,"Douglas County, IL",2019,17041.0,0,0,0,0,75.02694251303691,63.38969743923759
184,"Douglas County, IL",2020,17041.0,0,0,0,0,75.41780237392634,63.75287068295079
185,"Douglas County, IL",2021,17041.0,0,0,0,0,76.26519877195737,65.20476248977734
186,"Douglas County, IL",2022,17041.0,2,0,0,0,75.53077344444804,64.17474226369913
187,"Douglas County, IL",2023,17041.0,5,0,0,0,74.61521856780347,62.42080084698904
188,"Douglas County, IL",2024,17041.0,1,0,0,0,75.02832603661332,62.84946318905034
189,"Dupage County, IL",2016,17043.0,0,0,0,0,74.36767162249896,62.83101489175995
190,"Dupage County, IL",2017,17043.0,0,0,0,0,71.72374905169394,60.12627806323751
191,"Dupage County, IL",2018,17043.0,1,3,0,0,74.02316552183677,62.638460220566095
192,"Dupage County, IL",2019,17043.0,1,2,0,0,72.74796128155633,61.054967450929425
193,"Dupage County, IL",2020,17043.0,0,0,0,0,74.30727826474308,62.59635637111423
194,"Dupage County, IL",2021,17043.0,1,0,0,0,74.17652260338444,63.42802567531452
195,"Dupage County, IL",2022,17043.0,1,0,0,0,72.83475058489253,61.19709320329771
196,"Dupage County, IL",2023,17043.0,2,0,0,0,72.00891359137835,60.49663919277096
197,"Dupage County, IL",2024,17043.0,1,0,0,0,73.10434355464676,61.66343719900813
198,"Edgar County, IL",2016,17045.0,0,0,0,0,76.47337098047821,65.4632602057906
199,"Edgar County, IL",2017,17045.0,0,0,0,0,74.19251947160096,62.20500474509072
200,"Edgar County, IL",2018,17045.0,0,0,0,0,76.24303404444194,65.33322107872979
201,"Edgar County, IL",2019,17045.0,0,0,0,0,75.05935956099356,63.578388570924766
202,"Edgar County, IL",2020,17045.0,0,0,0,0,75.43305854129443,64.13064026676675
203,"Edgar County, IL",2021,17045.0,0,0,0,0,76.26296917211288,65.46297417108251
204,"Edgar County, IL",2022,17045.0,2,0,0,0,75.5618301556908,64.35598042196263
205,"Edgar County, IL",2023,17045.0,4,0,0,0,74.55709562343147,62.72896950352781
206,"Edgar County, IL",2024,17045.0,1,0,0,0,74.95973123393466,62.90375216102888
207,"Edwards County, IL",2016,17047.0,1,2,0,0,78.5077508538124,68.73309558586557
208,"Edwards County, IL",2017,17047.0,1,1,0,0,75.74789992595555,64.9329882522371
209,"Edwards County, IL",2018,17047.0,0,0,0,0,77.68403630800509,67.68946493480207
210,"Edwards County, IL",2019,17047.0,0,0,0,0,76.52366748426454,65.82895361216545
211,"Edwards County, IL",2020,17047.0,1,2,0,0,77.00448646485654,66.78274424777229
212,"Edwards County, IL",2021,17047.0,0,0,0,0,77.6247079655716,67.82249137666072
213,"Edwards County, IL",2022,17047.0,4,0,0,0,77.33269750100264,66.78503512722556
214,"Edwards County, IL",2023,17047.0,4,0,0,0,76.3802232818411,65.4228366320168
215,"Edwards County, IL",2024,17047.0,0,0,0,0,76.70622750220419,65.45006780588774
216,"Effingham County, IL",2016,17049.0,2,3,0,0,77.48084899739825,66.97623311975575
217,"Effingham County, IL",2017,17049.0,1,2,0,0,75.21976156701307,63.578370060001745
218,"Effingham County, IL",2018,17049.0,0,0,0,0,76.99926385230205,66.39692933592444
219,"Effingham County, IL",2019,17049.0,1,1,0,0,75.76739606506894,64.89898365750226
220,"Effingham County, IL",2020,17049.0,1,0,0,0,76.15152010089152,65.28367316802104
221,"Effingham County, IL",2021,17049.0,0,0,0,0,76.99476078236913,66.61489897279894
222,"Effingham County, IL",2022,17049.0,2,0,0,0,76.5099072345265,65.52399529966189
223,"Effingham County, IL",2023,17049.0,5,0,0,0,75.62571582987209,64.1826390591506
224,"Effingham County, IL",2024,17049.0,0,0,0,0,75.9625218622956,64.45392385803986
225,"Fayette County, IL",2016,17051.0,2,5,0,0,77.70939096531933,67.30368783356528
226,"Fayette County, IL",2017,17051.0,1,2,0,0,75.47227405523789,63.82163800132411
227,"Fayette County, IL",2018,17051.0,0,0,0,0,77.13835804491275,66.65709706882397
228,"Fayette County, IL",2019,17051.0,1,1,0,0,75.95286794945822,65.11520703702884
229,"Fayette County, IL",2020,17051.0,0,0,0,0,76.3839813502151,65.49852251789315
230,"Fayette County, IL",2021,17051.0,0,0,0,0,77.07747348417489,66.86401282579834
231,"Fayette County, IL",2022,17051.0,2,0,0,0,76.72561792841616,65.81821929496371
232,"Fayette County, IL",2023,17051.0,7,0,0,0,75.89296141252944,64.4393780779758
233,"Fayette County, IL",2024,17051.0,2,0,0,0,76.22891575176432,64.86612334705148
234,"Ford County, IL",2016,17053.0,1,2,0,0,75.64016338290091,64.08059852826732
235,"Ford County, IL",2017,17053.0,0,0,0,0,73.37872069230458,61.315754039269905
236,"Ford County, IL",2018,17053.0,0,0,0,0,75.59482266585549,64.12521803108352
237,"Ford County, IL",2019,17053.0,1,2,0,0,74.49241794378341,62.480516778899606
238,"Ford County, IL",2020,17053.0,0,0,0,0,75.08854313551065,63.21917698545799
239,"Ford County, IL",2021,17053.0,0,0,0,0,75.3527861238685,64.14597346025211
240,"Ford County, IL",2022,17053.0,2,0,0,0,74.60954523880879,62.71550077254294
241,"Ford County, IL",2023,17053.0,2,5,0,0,73.68353801247122,61.23634914566267
242,"Ford County, IL",2024,17053.0,1,0,0,0,74.15618472414916,62.15013211748584
243,"Franklin County, IL",2016,17055.0,2,4,0,0,79.008488724378,69.85719324116386
244,"Franklin County, IL",2017,17055.0,2,2,0,0,76.41545295919639,66.49642925947899
245,"Franklin County, IL",2018,17055.0,0,0,0,0,78.11660324754699,68.73063120204608
246,"Franklin County, IL",2019,17055.0,2,3,0,0,77.00739814690128,67.34905169560861
247,"Franklin County, IL",2020,17055.0,1,2,0,0,77.49690185898328,68.1247527445586
248,"Franklin County, IL",2021,17055.0,0,0,0,0,77.82499165372803,68.64208605314492
249,"Franklin County, IL",2022,17055.0,5,0,0,0,77.89535306285177,68.02594046804991
250,"Franklin County, IL",2023,17055.0,9,0,0,0,77.13689803661657,67.02612752552045
251,"Franklin County, IL",2024,17055.0,0,0,0,0,77.3017328025065,66.96522801629749
252,"Fulton County, IL",2016,17057.0,2,6,0,0,76.77930568222047,65.64974951559097
253,"Fulton County, IL",2017,17057.0,1,4,0,0,74.77273503629624,61.75529308743941
254,"Fulton County, IL",2018,17057.0,0,0,0,0,76.68313428489122,64.88915675906723
255,"Fulton County, IL",2019,17057.0,1,3,0,0,75.16868649697382,63.60547454736282
256,"Fulton County, IL",2020,17057.0,0,0,0,0,76.00290022419291,63.96013381023174
257,"Fulton County, IL",2021,17057.0,0,0,0,0,76.35823760641176,64.85382039978187
258,"Fulton County, IL",2022,17057.0,1,0,0,0,75.70718090841613,63.70755178258479
259,"Fulton County, IL",2023,17057.0,5,0,0,0,74.80894452530325,62.57187825259506
260,"Fulton County, IL",2024,17057.0,3,0,0,0,75.31665347885938,63.851402862140006
261,"Gallatin County, IL",2016,17059.0,1,2,0,0,79.13665311634396,69.80261496137616
262,"Gallatin County, IL",2017,17059.0,1,1,0,0,76.38067930722214,65.98273132641097
263,"Gallatin County, IL",2018,17059.0,0,0,0,0,78.29093651881804,68.4677784625887
264,"Gallatin County, IL",2019,17059.0,1,1,0,0,77.10190428288126,66.74440437774616
265,"Gallatin County, IL",2020,17059.0,1,2,0,0,77.52883511791488,67.7089376067855
266,"Gallatin County, IL",2021,17059.0,0,0,0,0,77.91714700387843,68.27601639065277
267,"Gallatin County, IL",2022,17059.0,3,0,0,0,77.90893213124174,67.7366096279558
268,"Gallatin County, IL",2023,17059.0,7,0,0,0,76.96732577007252,66.26252657922105
269,"Gallatin County, IL",2024,17059.0,0,0,0,0,77.38150792952278,66.3363278453238
270,"Greene County, IL",2016,17061.0,3,10,0,0,77.74200238983558,67.08206179237314
271,"Greene County, IL",2017,17061.0,2,4,0,0,75.64197481774988,63.301501201828
272,"Greene County, IL",2018,17061.0,0,0,0,0,77.27500671937159,66.25909528666367
273,"Greene County, IL",2019,17061.0,0,0,0,0,75.9438067254048,64.82819098049926
274,"Greene County, IL",2020,17061.0,0,0,0,0,76.80971625500217,65.18000408712213
275,"Greene County, IL",2021,17061.0,0,0,0,0,77.14752877527825,66.39965601215894
276,"Greene County, IL",2022,17061.0,3,0,0,0,76.89811745608525,65.39833132673206
277,"Greene County, IL",2023,17061.0,8,0,0,0,76.1495659278472,64.22118942818922
278,"Greene County, IL",2024,17061.0,2,0,0,0,76.29718168982957,64.98726939155574
279,"Grundy County, IL",2016,17063.0,1,1,0,0,75.33677026796973,63.8112413037908
280,"Grundy County, IL",2017,17063.0,0,0,0,0,72.76786869234944,60.81300228598717
281,"Grundy County, IL",2018,17063.0,2,5,0,0,75.29444490942598,63.6444305988553
282,"Grundy County, IL",2019,17063.0,2,4,0,0,74.04345607707754,62.12747234751226
283,"Grundy County, IL",2020,17063.0,0,0,0,0,75.02256243988045,63.06502594006767
284,"Grundy County, IL",2021,17063.0,1,0,0,0,75.12865079316448,64.09182215909972
285,"Grundy County, IL",2022,17063.0,1,0,0,0,74.06487391455968,62.1484428968776
286,"Grundy County, IL",2023,17063.0,3,2,0,0,73.28774606620917,61.18937482291312
287,"Grundy County, IL",2024,17063.0,1,0,0,0,73.98148879615862,62.3973744521292
288,"Hamilton County, IL",2016,17065.0,1,3,0,0,78.90304509836564,69.06610932463633
289,"Hamilton County, IL",2017,17065.0,1,1,0,0,76.20918732974914,65.45201673033993
290,"Hamilton County, IL",2018,17065.0,0,0,0,0,78.00482642591282,67.91818442557998
291,"Hamilton County, IL",2019,17065.0,1,3,0,0,76.89270405310658,66.3586082895855
292,"Hamilton County, IL",2020,17065.0,1,2,0,0,77.36560400283032,67.17758309964225
293,"Hamilton County, IL",2021,17065.0,0,0,0,0,77.76003047466857,67.9294001875182
294,"Hamilton County, IL",2022,17065.0,4,0,0,0,77.69933338474817,67.05756582359115
295,"Hamilton County, IL",2023,17065.0,9,0,0,0,76.90906639168624,66.01387283883575
296,"Hamilton County, IL",2024,17065.0,0,0,0,0,77.10029923405652,65.88878571086913
297,"Hancock County, IL",2016,17067.0,3,3,0,0,76.88235998520732,66.0457630287133
298,"Hancock County, IL",2017,17067.0,2,6,0,0,75.2441834843629,62.552060548360764
299,"Hancock County, IL",2018,17067.0,0,0,0,0,76.93780252460671,65.68702575835567
300,"Hancock County, IL",2019,17067.0,1,3,0,0,75.27689484189486,64.31258333950878
301,"Hancock County, IL",2020,17067.0,0,0,0,0,76.2697732147446,64.45161897313773
302,"Hancock County, IL",2021,17067.0,0,0,0,0,76.49003282014012,65.29025406248324
303,"Hancock County, IL",2022,17067.0,3,0,0,0,76.12066501693866,64.38584623876429
304,"Hancock County, IL",2023,17067.0,7,0,0,0,75.24278462138875,63.46676704343441
305,"Hancock County, IL",2024,17067.0,3,0,0,0,75.59593074524749,64.31370117037963
306,"Hardin County, IL",2016,17069.0,0,0,0,0,79.2203588222687,70.13012768061175
307,"Hardin County, IL",2017,17069.0,1,1,0,0,76.4755940366055,66.30981989523805
308,"Hardin County, IL",2018,17069.0,0,0,0,0,78.34152152424033,68.70555026901356
309,"Hardin County, IL",2019,17069.0,0,0,0,0,77.10972595857966,67.05475625502422
310,"Hardin County, IL",2020,17069.0,1,2,0,0,77.60792740503267,67.94343139109053
311,"Hardin County, IL",2021,17069.0,0,0,0,0,77.9195495190445,68.46387510219616
312,"Hardin County, IL",2022,17069.0,4,0,0,0,78.05119635721867,68.04218670125871
313,"Hardin County, IL",2023,17069.0,5,0,0,0,77.02214572192918,66.5947083709295
314,"Hardin County, IL",2024,17069.0,0,0,0,0,77.61043262251805,66.69870588137393
315,"Henderson County, IL",2016,17071.0,2,3,0,0,76.24760856290125,65.4211953710848
316,"Henderson County, IL",2017,17071.0,1,4,0,0,74.68629959046493,62.03818194740618
317,"Henderson County, IL",2018,17071.0,0,0,0,0,76.49820702862021,65.04330424274151
318,"Henderson County, IL",2019,17071.0,1,4,0,0,74.7580084822583,63.75251536417328
319,"Henderson County, IL",2020,17071.0,0,0,0,0,75.69396793084225,63.855958978637034
320,"Henderson County, IL",2021,17071.0,0,0,0,0,75.97103461565794,64.6743873614152
321,"Henderson County, IL",2022,17071.0,2,0,0,0,75.44613576225012,63.841289006999
322,"Henderson County, IL",2023,17071.0,6,0,0,0,74.57724935219952,62.68027775963561
323,"Henderson County, IL",2024,17071.0,3,0,0,0,75.10654013525792,63.837965723242256
324,"Henry County, IL",2016,17073.0,2,4,0,0,75.45457230327034,64.37890517950628
325,"Henry County, IL",2017,17073.0,0,0,0,0,73.54360022665882,60.76855074484679
326,"Henry County, IL",2018,17073.0,1,1,0,0,75.64647571723728,63.78361178251546
327,"Henry County, IL",2019,17073.0,1,4,0,0,74.15424028310004,62.713912725017586
328,"Henry County, IL",2020,17073.0,0,0,0,0,75.07267132079396,63.115354378170395
329,"Henry County, IL",2021,17073.0,1,0,0,0,75.32104905454545,63.74059612293478
330,"Henry County, IL",2022,17073.0,1,0,0,0,74.45778762734213,62.685847999634646
331,"Henry County, IL",2023,17073.0,3,0,0,0,73.76252279915995,61.52494615253601
332,"Henry County, IL",2024,17073.0,3,0,0,0,74.24429351559493,63.007712859387816
333,"Iroquois County, IL",2016,17075.0,1,1,0,0,75.45101440532521,63.779278774159344
334,"Iroquois County, IL",2017,17075.0,0,0,0,0,73.19574540204009,61.135512651942975
335,"Iroquois County, IL",2018,17075.0,0,0,0,0,75.4986354438788,64.17732994814534
336,"Iroquois County, IL",2019,17075.0,1,3,0,0,74.38477909125947,62.31421202189105
337,"Iroquois County, IL",2020,17075.0,0,0,0,0,75.06271019638595,63.11222235957391
338,"Iroquois County, IL",2021,17075.0,0,0,0,0,75.18461576618868,64.08474180998192
339,"Iroquois County, IL",2022,17075.0,2,0,0,0,74.46305061838703,62.690316896324475
340,"Iroquois County, IL",2023,17075.0,3,4,0,0,73.43332178332692,61.01452258120414
341,"Iroquois County, IL",2024,17075.0,1,0,0,0,74.0314155904933,61.97466811532166
342,"Jackson County, IL",2016,17077.0,2,4,0,0,79.12742871392031,69.64862067545944
343,"Jackson County, IL",2017,17077.0,2,3,0,0,76.54014984857876,66.1397067468213
344,"Jackson County, IL",2018,17077.0,0,0,0,0,78.2022866307627,68.44998412575589
345,"Jackson County, IL",2019,17077.0,2,2,0,0,77.06710600350404,67.00449947717972
346,"Jackson County, IL",2020,17077.0,1,1,0,0,77.68206894260929,67.88784758441093
347,"Jackson County, IL",2021,17077.0,0,0,0,0,77.88600911447003,68.21182914707153
348,"Jackson County, IL",2022,17077.0,7,0,0,0,78.04629489590228,67.62521347373092
349,"Jackson County, IL",2023,17077.0,9,0,0,0,77.32442821883295,66.67712366090952
350,"Jackson County, IL",2024,17077.0,2,0,0,0,77.5218273958819,66.90500863115459
351,"Jasper County, IL",2016,17079.0,1,2,0,0,77.52988747586838,66.89644338083825
352,"Jasper County, IL",2017,17079.0,1,1,0,0,75.11627847921099,63.40880844638744
353,"Jasper County, IL",2018,17079.0,0,0,0,0,77.02479339854061,66.33250621806914
354,"Jasper County, IL",2019,17079.0,0,0,0,0,75.82957346504605,64.77074808234539
355,"Jasper County, IL",2020,17079.0,0,0,0,0,76.22732810873742,65.2951941050193
356,"Jasper County, IL",2021,17079.0,0,0,0,0,77.04893656671209,66.4990821384022
357,"Jasper County, IL",2022,17079.0,2,0,0,0,76.52060647954562,65.35400491678465
358,"Jasper County, IL",2023,17079.0,3,0,0,0,75.60757750430649,64.08820869627382
359,"Jasper County, IL",2024,17079.0,0,0,0,0,75.91943855326399,64.10759430266218
360,"Jefferson County, IL",2016,17081.0,2,4,0,0,78.56753979628184,68.96316101263156
361,"Jefferson County, IL",2017,17081.0,2,3,0,0,76.05009596411338,65.42522272675535
362,"Jefferson County, IL",2018,17081.0,0,0,0,0,77.70435945325194,67.94485686087002
363,"Jefferson County, IL",2019,17081.0,2,3,0,0,76.63652254022415,66.45561881929476
364,"Jefferson County, IL",2020,17081.0,1,2,0,0,77.11521272780983,67.18482460448554
365,"Jefferson County, IL",2021,17081.0,0,0,0,0,77.54619162358837,68.05721861545517
366,"Jefferson County, IL",2022,17081.0,5,0,0,0,77.52670809929033,67.15392089973662
367,"Jefferson County, IL",2023,17081.0,9,0,0,0,76.73163693986821,66.12290746734926
368,"Jefferson County, IL",2024,17081.0,1,0,0,0,76.93046773355483,66.16764016373072
369,"Jersey County, IL",2016,17083.0,3,11,0,0,78.1159095907551,67.9787237691322
370,"Jersey County, IL",2017,17083.0,2,4,0,0,75.92214134596264,64.23863094695007
371,"Jersey County, IL",2018,17083.0,0,0,0,0,77.5259275469445,67.0934680303022
372,"Jersey County, IL",2019,17083.0,0,0,0,0,76.26961657264333,65.64178073455426
373,"Jersey County, IL",2020,17083.0,0,0,0,0,77.06370335569294,66.09930515976843
374,"Jersey County, IL",2021,17083.0,0,0,0,0,77.36918911733517,67.25331224150358
375,"Jersey County, IL",2022,17083.0,3,0,0,0,77.19991267494602,66.36781285584493
376,"Jersey County, IL",2023,17083.0,8,0,0,0,76.5398591172478,65.1686378601008
377,"Jersey County, IL",2024,17083.0,2,0,0,0,76.64325369352422,65.77333704145299
378,"Jo Daviess County, IL",2016,17085.0,0,0,0,0,73.84840797698753,62.61330449349567
379,"Jo Daviess County, IL",2017,17085.0,0,0,0,0,71.87569833038577,59.59302508747859
380,"Jo Daviess County, IL",2018,17085.0,1,1,0,0,73.94830124625582,62.30623559349183
381,"Jo Daviess County, IL",2019,17085.0,1,3,0,0,72.63683015916416,61.021968321811705
382,"Jo Daviess County, IL",2020,17085.0,0,0,0,0,73.79692196589873,61.7106660951498
383,"Jo Daviess County, IL",2021,17085.0,0,0,0,0,74.07125050903319,62.219215079507514
384,"Jo Daviess County, IL",2022,17085.0,0,0,0,0,72.80608115705567,60.993784353992545
385,"Jo Daviess County, IL",2023,17085.0,2,0,0,0,72.62176335671825,60.13754905588111
386,"Jo Daviess County, IL",2024,17085.0,1,0,0,0,72.86925049086324,61.48093874352253
387,"Johnson County, IL",2016,17087.0,1,3,0,0,79.24809198231698,70.04977557685297
388,"Johnson County, IL",2017,17087.0,0,0,0,0,76.52114627914885,66.27199581297329
389,"Johnson County, IL",2018,17087.0,1,3,0,0,78.28887325293256,68.67755816758559
390,"Johnson County, IL",2019,17087.0,1,2,0,0,77.09716188156634,67.02362756918056
391,"Johnson County, IL",2020,17087.0,1,2,0,0,77.65257885057713,67.94783773215066
392,"Johnson County, IL",2021,17087.0,0,0,0,0,77.8361999826739,68.25090737548304
393,"Johnson County, IL",2022,17087.0,4,0,0,0,78.10507391420072,67.86909456954136
394,"Johnson County, IL",2023,17087.0,7,0,0,0,77.33549152208647,66.76021785886249
395,"Johnson County, IL",2024,17087.0,0,0,0,0,77.69967702163332,66.90225088752123
396,"Kane County, IL",2016,17089.0,0,0,0,0,74.16325032215639,62.26634815008033
397,"Kane County, IL",2017,17089.0,0,0,0,0,71.60375466021917,59.547374319662005
