,State Name,county Name,Year,Month,State Code,County Code,Avg AQI,Category,Min AQI,Max AQI,Days with AQI >50,Monthly Mode DP (AQI>50),DP as NO2 (AQI>50),DP as Ozone (AQI>50),DP as PM10 (AQI>50),DP as PM2.5 (AQI>50),Days with AQI >100,Monthly Mode DP (AQI>100),DP as NO2 (AQI>100),DP as Ozone (AQI>100),DP as PM10 (AQI>100),DP as PM2.5 (AQI>100)
666,Illinois,Hamilton,2022,1,17,65,45.03225806451613,Good,26,81,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
667,Illinois,Hamilton,2022,2,17,65,40.5,Good,22,56,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
668,Illinois,Hamilton,2022,3,17,65,45.32258064516129,Good,22,74,11.0,PM2.5,0.0,1.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
669,Illinois,Hamilton,2022,4,17,65,42.9,Good,28,56,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
670,Illinois,Hamilton,2022,5,17,65,46.58064516129032,Good,27,68,14.0,PM2.5,0.0,4.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
671,Illinois,Hamilton,2022,6,17,65,63.46666666666667,Moderate,43,88,23.0,Ozone,0.0,16.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
672,Illinois,Hamilton,2022,7,17,65,49.064516129032256,Good,29,80,13.0,PM2.5,0.0,3.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
673,Illinois,Hamilton,2022,8,17,65,43.0,Good,24,55,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
674,Illinois,Hamilton,2022,9,17,65,42.86666666666667,Good,29,61,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
675,Illinois,Hamilton,2022,10,17,65,44.064516129032256,Good,22,59,11.0,PM2.5,0.0,2.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
676,Illinois,Hamilton,2022,11,17,65,45.2,Good,22,62,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
677,Illinois,Hamilton,2022,12,17,65,41.41935483870968,Good,17,66,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
678,Illinois,Hamilton,2023,1,17,65,40.41935483870968,Good,20,59,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
679,Illinois,Hamilton,2023,2,17,65,38.035714285714285,Good,14,55,4.0,PM2.5,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
680,Illinois,Hamilton,2023,3,17,65,46.83870967741935,Good,30,62,12.0,PM2.5,0.0,1.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
681,Illinois,Hamilton,2023,4,17,65,50.733333333333334,Moderate,34,77,13.0,PM2.5,0.0,6.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
682,Illinois,Hamilton,2023,5,17,65,56.774193548387096,Moderate,37,112,17.0,Ozone,0.0,10.0,0.0,7.0,2.0,Ozone,0.0,2.0,0.0,0.0
683,Illinois,Hamilton,2023,6,17,65,83.4,Moderate,44,157,29.0,Ozone,0.0,15.0,0.0,14.0,8.0,Ozone,0.0,7.0,0.0,1.0
684,Illinois,Hamilton,2023,7,17,65,51.83870967741935,Moderate,34,104,15.0,PM2.5,0.0,0.0,0.0,15.0,1.0,PM2.5,0.0,0.0,0.0,1.0
685,Illinois,Hamilton,2023,8,17,65,49.483870967741936,Good,31,79,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
686,Illinois,Hamilton,2023,9,17,65,48.6,Good,26,70,13.0,PM2.5,0.0,3.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
687,Illinois,Hamilton,2023,10,17,65,41.58064516129032,Good,19,66,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
688,Illinois,Hamilton,2023,11,17,65,44.333333333333336,Good,30,59,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
689,Illinois,Hamilton,2023,12,17,65,36.70967741935484,Good,16,58,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
690,Illinois,Hamilton,2024,1,17,65,32.70967741935484,Good,13,57,4.0,PM2.5,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
691,Illinois,Hamilton,2024,2,17,65,40.3448275862069,Good,23,67,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
692,Illinois,Hamilton,2024,3,17,65,44.67741935483871,Good,26,60,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
693,Illinois,Hamilton,2024,4,17,65,43.766666666666666,Good,18,61,7.0,PM2.5,0.0,2.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
694,Illinois,Hamilton,2024,5,17,65,45.806451612903224,Good,30,57,5.0,Ozone,0.0,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
695,Illinois,Hamilton,2024,6,17,65,55.266666666666666,Moderate,34,112,19.0,Ozone,0.0,11.0,0.0,8.0,1.0,Ozone,0.0,1.0,0.0,0.0
696,Illinois,Hamilton,2024,7,17,65,52.935483870967744,Moderate,34,74,18.0,PM2.5,0.0,1.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
697,Illinois,Hamilton,2024,8,17,65,53.225806451612904,Moderate,31,76,19.0,PM2.5,0.0,1.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
698,Illinois,Hamilton,2024,9,17,65,44.766666666666666,Good,24,90,12.0,PM2.5,0.0,1.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
699,Illinois,Hamilton,2024,10,17,65,51.193548387096776,Moderate,30,71,21.0,PM2.5,0.0,5.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
700,Illinois,Hamilton,2024,11,17,65,29.566666666666666,Good,10,56,2.0,PM2.5,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
701,Illinois,Hamilton,2024,12,17,65,33.41935483870968,Good,14,56,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
702,Illinois,Hamilton,2025,1,17,65,32.851851851851855,Good,15,66,4.0,PM2.5,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
703,Illinois,Hamilton,2025,2,17,65,35.57142857142857,Good,17,54,2.0,PM2.5,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
704,Illinois,Hamilton,2025,3,17,65,49.193548387096776,Good,27,98,12.0,PM2.5,0.0,3.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
705,Illinois,Hamilton,2025,4,17,65,42.766666666666666,Good,28,63,4.0,Ozone,0.0,2.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
706,Illinois,Hamilton,2025,5,17,65,43.41935483870968,Good,29,71,5.0,Ozone,0.0,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
707,Illinois,Hamilton,2025,6,17,65,49.2,Good,25,82,15.0,PM2.5,0.0,4.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
708,Illinois,Jersey,2016,1,17,83,36.81818181818182,Good,15,71,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
709,Illinois,Jersey,2016,2,17,83,41.333333333333336,Good,18,68,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
710,Illinois,Jersey,2016,3,17,83,34.3,Good,9,69,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
711,Illinois,Jersey,2016,4,17,83,37.35,Good,21,53,1.0,PM2.5,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
712,Illinois,Jersey,2016,5,17,83,49.32258064516129,Good,29,115,7.0,Ozone,0.0,7.0,0.0,0.0,1.0,Ozone,0.0,1.0,0.0,0.0
713,Illinois,Jersey,2016,6,17,83,58.333333333333336,Moderate,40,129,15.0,Ozone,0.0,13.0,0.0,2.0,1.0,Ozone,0.0,1.0,0.0,0.0
714,Illinois,Jersey,2016,7,17,83,44.483870967741936,Good,28,84,7.0,Ozone,0.0,6.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
715,Illinois,Jersey,2016,8,17,83,45.774193548387096,Good,20,150,5.0,Ozone,0.0,5.0,0.0,0.0,1.0,Ozone,0.0,1.0,0.0,0.0
716,Illinois,Jersey,2016,9,17,83,45.46666666666667,Good,22,112,6.0,Ozone,0.0,5.0,0.0,1.0,2.0,Ozone,0.0,2.0,0.0,0.0
717,Illinois,Jersey,2016,10,17,83,42.483870967741936,Good,19,63,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
718,Illinois,Jersey,2016,11,17,83,48.13333333333333,Good,22,66,18.0,PM2.5,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
719,Illinois,Jersey,2016,12,17,83,45.74193548387097,Good,12,67,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
720,Illinois,Jersey,2017,1,17,83,46.903225806451616,Good,19,83,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
721,Illinois,Jersey,2017,2,17,83,50.32142857142857,Moderate,23,72,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
722,Illinois,Jersey,2017,3,17,83,47.354838709677416,Good,31,64,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
723,Illinois,Jersey,2017,4,17,83,46.46666666666667,Good,26,71,10.0,PM2.5,0.0,4.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
724,Illinois,Jersey,2017,5,17,83,52.806451612903224,Moderate,32,101,15.0,Ozone,0.0,9.0,0.0,6.0,1.0,Ozone,0.0,1.0,0.0,0.0
725,Illinois,Jersey,2017,6,17,83,57.733333333333334,Moderate,35,119,14.0,Ozone,0.0,12.0,0.0,2.0,2.0,Ozone,0.0,2.0,0.0,0.0
726,Illinois,Jersey,2017,7,17,83,51.064516129032256,Moderate,33,68,16.0,PM2.5,0.0,2.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
727,Illinois,Jersey,2017,8,17,83,45.55555555555556,Good,31,58,4.0,PM2.5,0.0,1.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
728,Illinois,Jersey,2017,10,17,83,41.285714285714285,Good,22,69,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
729,Illinois,Jersey,2017,11,17,83,47.63333333333333,Good,23,65,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
730,Illinois,Jersey,2017,12,17,83,44.13333333333333,Good,13,77,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
731,Illinois,Jersey,2018,1,17,83,43.81481481481482,Good,18,74,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
732,Illinois,Jersey,2018,2,17,83,43.95652173913044,Good,14,72,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
733,Illinois,Jersey,2018,3,17,83,45.354838709677416,Good,35,71,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
734,Illinois,Jersey,2018,4,17,83,50.6,Moderate,37,71,15.0,Ozone,0.0,9.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
735,Illinois,Jersey,2018,5,17,83,63.0,Moderate,38,112,22.0,Ozone,0.0,15.0,0.0,7.0,2.0,Ozone,0.0,2.0,0.0,0.0
736,Illinois,Jersey,2018,6,17,83,54.766666666666666,Moderate,33,100,14.0,Ozone,0.0,7.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
737,Illinois,Jersey,2018,7,17,83,51.58064516129032,Moderate,34,122,15.0,PM2.5,0.0,4.0,0.0,11.0,1.0,Ozone,0.0,1.0,0.0,0.0
738,Illinois,Jersey,2018,8,17,83,50.806451612903224,Moderate,28,87,16.0,PM2.5,0.0,4.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
739,Illinois,Jersey,2018,9,17,83,42.93333333333333,Good,27,74,9.0,PM2.5,0.0,2.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
740,Illinois,Jersey,2018,10,17,83,37.29032258064516,Good,24,61,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
741,Illinois,Jersey,2018,11,17,83,45.2,Good,23,72,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
742,Illinois,Jersey,2018,12,17,83,44.903225806451616,Good,19,68,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
743,Illinois,Jersey,2019,1,17,83,44.516129032258064,Good,11,67,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
744,Illinois,Jersey,2019,2,17,83,48.15384615384615,Good,27,64,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
745,Illinois,Jersey,2019,3,17,83,50.354838709677416,Moderate,37,72,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
746,Illinois,Jersey,2019,4,17,83,47.7,Good,36,71,9.0,PM2.5,0.0,4.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
747,Illinois,Jersey,2019,5,17,83,45.193548387096776,Good,25,71,6.0,Ozone,0.0,3.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
748,Illinois,Jersey,2019,6,17,83,54.166666666666664,Moderate,32,100,14.0,Ozone,0.0,9.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
749,Illinois,Jersey,2019,7,17,83,52.25806451612903,Moderate,31,112,17.0,PM2.5,0.0,4.0,0.0,13.0,1.0,Ozone,0.0,1.0,0.0,0.0
750,Illinois,Jersey,2019,8,17,83,42.29032258064516,Good,23,84,5.0,Ozone,0.0,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
751,Illinois,Jersey,2019,9,17,83,46.6,Good,31,119,8.0,Ozone,0.0,6.0,0.0,2.0,1.0,Ozone,0.0,1.0,0.0,0.0
752,Illinois,Jersey,2019,10,17,83,35.935483870967744,Good,15,52,1.0,PM2.5,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
753,Illinois,Jersey,2019,11,17,83,45.34615384615385,Good,16,71,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
754,Illinois,Jersey,2019,12,17,83,49.526315789473685,Good,17,69,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
755,Illinois,Jersey,2020,1,17,83,44.78260869565217,Good,22,66,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
756,Illinois,Jersey,2020,2,17,83,41.793103448275865,Good,13,61,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
757,Illinois,Jersey,2020,3,17,83,46.0,Good,29,84,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
758,Illinois,Jersey,2020,4,17,83,46.36666666666667,Good,29,61,6.0,PM2.5,0.0,2.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
759,Illinois,Jersey,2020,5,17,83,40.38709677419355,Good,27,71,2.0,Ozone,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
760,Illinois,Jersey,2020,6,17,83,57.0,Moderate,29,112,16.0,Ozone,0.0,11.0,0.0,5.0,1.0,Ozone,0.0,1.0,0.0,0.0
761,Illinois,Jersey,2020,7,17,83,44.38709677419355,Good,31,74,8.0,Ozone,0.0,4.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
762,Illinois,Jersey,2020,8,17,83,40.58064516129032,Good,21,56,4.0,PM2.5,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
763,Illinois,Jersey,2020,9,17,83,41.0,Good,22,64,5.0,PM2.5,0.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
764,Illinois,Jersey,2020,10,17,83,40.67741935483871,Good,23,73,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
765,Illinois,Jersey,2020,11,17,83,37.266666666666666,Good,16,62,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
766,Illinois,Jersey,2020,12,17,83,48.645161290322584,Good,12,71,19.0,PM2.5,0.0,0.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0
767,Illinois,Jersey,2021,1,17,83,43.67741935483871,Good,14,63,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
768,Illinois,Jersey,2021,2,17,83,44.4,Good,23,70,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
769,Illinois,Jersey,2021,3,17,83,43.32258064516129,Good,26,64,7.0,PM2.5,0.0,2.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
770,Illinois,Jersey,2021,4,17,83,44.7,Good,27,83,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
771,Illinois,Jersey,2021,5,17,83,45.225806451612904,Good,29,71,7.0,PM2.5,0.0,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
772,Illinois,Jersey,2021,6,17,83,46.86666666666667,Good,24,105,11.0,Ozone,0.0,8.0,0.0,3.0,1.0,Ozone,0.0,1.0,0.0,0.0
773,Illinois,Jersey,2021,7,17,83,57.38709677419355,Moderate,31,112,21.0,PM2.5,0.0,4.0,0.0,17.0,1.0,Ozone,0.0,1.0,0.0,0.0
774,Illinois,Jersey,2021,8,17,83,51.096774193548384,Moderate,30,91,17.0,PM2.5,0.0,1.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
775,Illinois,Jersey,2021,9,17,83,46.5,Good,31,72,10.0,PM2.5,0.0,2.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
776,Illinois,Jersey,2021,10,17,83,39.645161290322584,Good,21,60,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
777,Illinois,Jersey,2021,11,17,83,41.0,Good,18,81,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
778,Illinois,Jersey,2021,12,17,83,48.16129032258065,Good,21,82,18.0,PM2.5,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
779,Illinois,Jersey,2022,1,17,83,44.25806451612903,Good,23,72,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
780,Illinois,Jersey,2022,2,17,83,43.07142857142857,Good,22,61,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
781,Illinois,Jersey,2022,3,17,83,45.12903225806452,Good,29,60,10.0,PM2.5,0.0,1.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
782,Illinois,Jersey,2022,4,17,83,43.53333333333333,Good,31,56,6.0,PM2.5,0.0,1.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
783,Illinois,Jersey,2022,5,17,83,48.193548387096776,Good,27,100,9.0,Ozone,0.0,5.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
784,Illinois,Jersey,2022,6,17,83,64.53333333333333,Moderate,31,112,17.0,Ozone,0.0,12.0,0.0,5.0,5.0,Ozone,0.0,5.0,0.0,0.0
785,Illinois,Jersey,2022,7,17,83,47.903225806451616,Good,31,84,12.0,PM2.5,0.0,3.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
786,Illinois,Jersey,2022,8,17,83,42.064516129032256,Good,27,52,3.0,PM2.5,0.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
787,Illinois,Jersey,2022,9,17,83,42.93333333333333,Good,21,64,9.0,PM2.5,0.0,3.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
788,Illinois,Jersey,2022,10,17,83,43.38709677419355,Good,21,77,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
789,Illinois,Jersey,2022,11,17,83,45.06666666666667,Good,15,66,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
790,Illinois,Jersey,2022,12,17,83,44.774193548387096,Good,16,81,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
791,Illinois,Jersey,2023,1,17,83,44.29032258064516,Good,21,66,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
792,Illinois,Jersey,2023,2,17,83,36.75,Good,19,61,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
793,Illinois,Jersey,2023,3,17,83,46.096774193548384,Good,31,84,10.0,PM2.5,0.0,1.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
794,Illinois,Jersey,2023,4,17,83,52.5,Moderate,37,77,14.0,Ozone,0.0,10.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
795,Illinois,Jersey,2023,5,17,83,70.25806451612904,Moderate,21,147,22.0,Ozone,0.0,16.0,0.0,6.0,4.0,Ozone,0.0,4.0,0.0,0.0
796,Illinois,Jersey,2023,6,17,83,93.2,Moderate,42,166,28.0,Ozone,0.0,20.0,0.0,8.0,13.0,Ozone,0.0,11.0,0.0,2.0
797,Illinois,Jersey,2023,7,17,83,57.54838709677419,Moderate,36,105,18.0,PM2.5,0.0,8.0,0.0,10.0,1.0,PM2.5,0.0,0.0,0.0,1.0
798,Illinois,Jersey,2023,8,17,83,48.903225806451616,Good,30,65,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
799,Illinois,Jersey,2023,9,17,83,56.93333333333333,Moderate,39,90,19.0,PM2.5,0.0,7.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
800,Illinois,Jersey,2023,10,17,83,44.25806451612903,Good,20,80,9.0,PM2.5,0.0,3.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
801,Illinois,Jersey,2023,11,17,83,37.46666666666667,Good,22,53,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
802,Illinois,Jersey,2023,12,17,83,33.58064516129032,Good,11,60,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
803,Illinois,Jersey,2024,1,17,83,32.193548387096776,Good,14,55,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
804,Illinois,Jersey,2024,2,17,83,42.40909090909091,Good,19,80,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
805,Illinois,Jersey,2024,3,17,83,46.6,Good,33,55,2.0,PM2.5,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
806,Illinois,Jersey,2024,4,17,83,43.56666666666667,Good,32,67,4.0,Ozone,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
807,Illinois,Jersey,2024,5,17,83,47.12903225806452,Good,35,67,6.0,Ozone,0.0,4.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
808,Illinois,Jersey,2024,6,17,83,52.2,Moderate,32,112,12.0,Ozone,0.0,9.0,0.0,3.0,1.0,Ozone,0.0,1.0,0.0,0.0
809,Illinois,Jersey,2024,7,17,83,48.70967741935484,Good,24,93,12.0,PM2.5,0.0,2.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
810,Illinois,Jersey,2024,8,17,83,49.70967741935484,Good,28,80,17.0,PM2.5,0.0,6.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
811,Illinois,Jersey,2024,9,17,83,43.0,Good,22,80,6.0,Ozone,0.0,5.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
812,Illinois,Jersey,2024,10,17,83,47.903225806451616,Good,28,74,13.0,Ozone,0.0,8.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
813,Illinois,Jersey,2024,11,17,83,23.766666666666666,Good,7,46,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
814,Illinois,Jersey,2024,12,17,83,29.64516129032258,Good,10,61,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
815,Illinois,Jersey,2025,1,17,83,24.70967741935484,Good,12,56,2.0,PM2.5,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
816,Illinois,Jersey,2025,2,17,83,26.238095238095237,Good,12,55,1.0,PM2.5,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
817,Illinois,Jersey,2025,3,17,83,45.58064516129032,Good,33,91,4.0,Ozone,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
818,Illinois,Jersey,2025,4,17,83,42.2,Good,28,61,4.0,Ozone,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
819,Illinois,Jersey,2025,5,17,83,45.516129032258064,Good,28,80,7.0,Ozone,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
820,Illinois,Jersey,2025,6,17,83,55.36666666666667,Moderate,31,119,15.0,PM2.5,0.0,6.0,0.0,9.0,1.0,Ozone,0.0,1.0,0.0,0.0
821,Illinois,Jo Daviess,2016,1,17,85,28.7,Good,19,35,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
822,Illinois,Jo Daviess,2016,2,17,85,31.333333333333332,Good,22,40,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
823,Illinois,Jo Daviess,2016,3,17,85,34.29032258064516,Good,25,44,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
824,Illinois,Jo Daviess,2016,4,17,85,44.8,Good,29,90,5.0,Ozone,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
825,Illinois,Jo Daviess,2016,5,17,85,41.86363636363637,Good,21,77,2.0,Ozone,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
826,Illinois,Jo Daviess,2016,6,17,85,52.0,Moderate,30,108,12.0,Ozone,0.0,12.0,0.0,0.0,1.0,Ozone,0.0,1.0,0.0,0.0
827,Illinois,Jo Daviess,2016,7,17,85,35.18518518518518,Good,19,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
828,Illinois,Jo Daviess,2016,8,17,85,35.935483870967744,Good,24,48,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
